epoch,batch,total_batches,time_instant,time_avg,data_instant,data_avg,xent_instant,xent_avg,htri_instant,htri_avg,acc_instant,acc_avg
4,190,590,0.058,0.064,0.0001,0.007,0.4404,0.5071,0.0587,0.0325,93.75,88.68
4,200,590,0.057,0.064,0.0001,0.0067,0.5993,0.509,0.0254,0.0334,85.94,88.62
4,210,590,0.055,0.063,0.0001,0.0064,0.4503,0.5078,0.0,0.0329,89.06,88.6
4,220,590,0.055,0.063,0.0001,0.0061,0.5154,0.5065,0.0246,0.0327,84.38,88.63
4,230,590,0.055,0.063,0.0001,0.0058,0.4357,0.5053,0.0,0.0331,92.19,88.65
4,240,590,0.058,0.063,0.0001,0.0056,0.5843,0.5048,0.0,0.0321,82.81,88.59
4,250,590,0.058,0.062,0.0001,0.0054,0.4043,0.5016,0.0251,0.0315,90.62,88.67
4,260,590,0.057,0.062,0.0001,0.0052,0.4777,0.5002,0.0,0.0311,87.5,88.74
4,270,590,0.057,0.062,0.0001,0.005,0.391,0.4965,0.0105,0.0307,93.75,88.84
4,280,590,0.058,0.062,0.0001,0.0048,0.3684,0.4937,0.0172,0.0303,95.31,88.96
4,290,590,0.057,0.062,0.0001,0.0046,0.5444,0.4909,0.1342,0.0299,85.94,89.04
4,300,590,0.058,0.062,0.0001,0.0045,0.3674,0.4894,0.0084,0.0298,92.19,89.04
4,310,590,0.058,0.062,0.0002,0.0043,0.4566,0.4882,0.0,0.0293,87.5,89.06
4,320,590,0.057,0.061,0.0001,0.0042,0.4633,0.4849,0.0,0.0287,92.19,89.15
4,330,590,0.058,0.061,0.0001,0.0041,0.5207,0.4832,0.0347,0.0288,82.81,89.19
4,340,590,0.057,0.061,0.0001,0.004,0.3223,0.4807,0.021,0.0283,96.88,89.27
4,350,590,0.058,0.061,0.0001,0.0039,0.614,0.4784,0.0,0.0276,82.81,89.33
4,360,590,0.057,0.061,0.0001,0.0038,0.4262,0.4761,0.0,0.0273,87.5,89.34
4,370,590,0.055,0.061,0.0001,0.0037,0.3592,0.4745,0.0841,0.0276,92.19,89.35
4,380,590,0.056,0.061,0.0001,0.0036,0.3164,0.4729,0.0,0.0272,93.75,89.38
4,390,590,0.058,0.061,0.0002,0.0035,0.4199,0.4704,0.0079,0.0266,89.06,89.45
4,400,590,0.057,0.061,0.0001,0.0034,0.44,0.4676,0.157,0.0269,90.62,89.5
4,410,590,0.058,0.06,0.0001,0.0033,0.4735,0.4662,0.1038,0.0274,87.5,89.52
4,420,590,0.059,0.06,0.0001,0.0032,0.3648,0.4657,0.0,0.0278,95.31,89.54
4,430,590,0.058,0.06,0.0002,0.0032,0.3673,0.4653,0.0173,0.0283,92.19,89.57
4,440,590,0.058,0.06,0.0001,0.0031,0.5232,0.4641,0.2196,0.0286,85.94,89.61
