epoch,batch,total_batches,time_instant,time_avg,data_instant,data_avg,xent_instant,xent_avg,htri_instant,htri_avg,acc_instant,acc_avg
2,250,590,0.055,0.059,0.0002,0.0045,1.4567,1.9945,0.0249,0.0759,62.5,55.16
2,260,590,0.055,0.059,0.0001,0.0043,1.7066,1.9799,0.0,0.075,68.75,55.51
2,270,590,0.055,0.059,0.0001,0.0041,1.4649,1.9641,0.1162,0.0742,71.88,55.84
2,280,590,0.055,0.059,0.0001,0.004,1.8866,1.9491,0.0944,0.0737,53.12,56.09
2,290,590,0.055,0.059,0.0001,0.0039,1.756,1.9339,0.0908,0.0738,51.56,56.5
2,300,590,0.055,0.059,0.0001,0.0037,1.5936,1.921,0.0317,0.0727,67.19,56.82
2,310,590,0.055,0.059,0.0001,0.0036,1.4491,1.9065,0.0264,0.0727,65.62,57.15
2,320,590,0.054,0.058,0.0001,0.0035,1.529,1.8931,0.05,0.0731,60.94,57.46
2,330,590,0.054,0.058,0.0001,0.0034,1.3958,1.8817,0.0786,0.0726,70.31,57.71
2,340,590,0.062,0.058,0.0001,0.0033,1.4239,1.8679,0.0817,0.0729,70.31,57.99
2,350,590,0.055,0.058,0.0001,0.0032,1.6214,1.8563,0.0761,0.0727,60.94,58.31
2,360,590,0.054,0.058,0.0001,0.0031,1.408,1.8439,0.0636,0.0725,62.5,58.55
2,370,590,0.054,0.058,0.0001,0.003,1.3529,1.833,0.0346,0.0725,65.62,58.72
2,380,590,0.055,0.058,0.0001,0.003,1.1947,1.8177,0.0468,0.0717,73.44,59.09
2,390,590,0.055,0.058,0.0001,0.0029,1.0765,1.8055,0.0,0.0716,81.25,59.28
2,400,590,0.055,0.058,0.0001,0.0028,1.5477,1.791,0.0648,0.071,59.38,59.66
2,410,590,0.058,0.058,0.0001,0.0028,1.1625,1.7788,0.0,0.0702,68.75,59.91
2,420,590,0.055,0.058,0.0001,0.0027,1.2811,1.7654,0.0178,0.0697,73.44,60.21
2,430,590,0.055,0.058,0.0001,0.0026,1.1035,1.7541,0.0,0.0696,76.56,60.44
2,440,590,0.057,0.058,0.0001,0.0026,1.2081,1.7424,0.1049,0.0702,67.19,60.67
2,450,590,0.055,0.057,0.0001,0.0025,1.3861,1.7301,0.1134,0.0695,64.06,60.94
2,460,590,0.055,0.057,0.0001,0.0025,1.142,1.7198,0.0394,0.0694,78.12,61.15
2,470,590,0.055,0.057,0.0001,0.0024,1.3539,1.7106,0.0178,0.0689,68.75,61.34
2,480,590,0.055,0.057,0.0001,0.0024,1.0535,1.7,0.0,0.0684,78.12,61.56
2,490,590,0.055,0.057,0.0001,0.0023,1.2393,1.6904,0.0175,0.069,70.31,61.73
2,500,590,0.054,0.057,0.0001,0.0023,0.9591,1.6788,0.0421,0.0686,84.38,62.02
2,510,590,0.055,0.057,0.0001,0.0022,1.0762,1.6693,0.0,0.0685,75.0,62.23
2,520,590,0.055,0.057,0.0001,0.0022,0.9374,1.6583,0.0023,0.0681,84.38,62.48
2,530,590,0.055,0.057,0.0001,0.0022,1.1337,1.6486,0.0395,0.068,76.56,62.67
2,540,590,0.055,0.057,0.0001,0.0021,1.0976,1.6395,0.0292,0.0682,73.44,62.82
2,550,590,0.055,0.057,0.0001,0.0021,1.1445,1.6303,0.0,0.0677,70.31,63.01
2,560,590,0.055,0.057,0.0001,0.002,0.9356,1.6198,0.0638,0.067,82.81,63.24
2,570,590,0.055,0.057,0.0002,0.002,0.9594,1.61,0.0,0.0665,79.69,63.46
2,580,590,0.054,0.057,0.0001,0.002,0.9756,1.5997,0.1034,0.0659,84.38,63.66
2,590,590,0.053,0.057,0.0001,0.0019,0.8621,1.5902,0.0242,0.0653,81.25,63.85
3,10,590,0.055,0.076,0.0001,0.0205,1.0073,0.9139,0.2581,0.0731,76.56,78.12
3,20,590,0.055,0.066,0.0001,0.0103,0.9305,0.9401,0.0166,0.0635,79.69,78.67
3,30,590,0.054,0.062,0.0001,0.0069,0.818,0.9469,0.0785,0.0578,81.25,78.49
3,40,590,0.055,0.06,0.0002,0.0052,0.7612,0.946,0.0,0.0564,79.69,78.63
3,50,590,0.055,0.059,0.0001,0.0042,0.8865,0.9422,0.0652,0.0576,76.56,78.19
3,60,590,0.055,0.058,0.0001,0.0035,1.012,0.935,0.0,0.0559,75.0,78.65
3,70,590,0.055,0.058,0.0002,0.003,0.8324,0.9198,0.0,0.0524,84.38,79.24
3,80,590,0.055,0.058,0.0001,0.0026,0.8938,0.9126,0.0905,0.0511,79.69,79.47
3,90,590,0.055,0.057,0.0001,0.0024,1.0043,0.9169,0.2318,0.0543,68.75,79.25
3,100,590,0.055,0.057,0.0001,0.0021,0.684,0.9027,0.0448,0.0513,84.38,79.47
3,110,590,0.058,0.057,0.0001,0.002,0.9171,0.9,0.0405,0.0508,81.25,79.46
3,120,590,0.054,0.057,0.0001,0.0018,0.9473,0.8946,0.0426,0.0503,81.25,79.69
3,130,590,0.054,0.057,0.0001,0.0017,0.8155,0.8928,0.012,0.051,82.81,79.58
3,140,590,0.055,0.057,0.0001,0.0016,0.9113,0.8862,0.0,0.0484,78.12,79.64
3,150,590,0.055,0.056,0.0001,0.0015,0.8686,0.8846,0.0541,0.0488,81.25,79.72
3,160,590,0.055,0.057,0.0001,0.0014,0.8501,0.8796,0.0168,0.0478,85.94,79.85
3,170,590,0.055,0.057,0.0001,0.0013,0.7803,0.8741,0.0036,0.0459,82.81,79.99
3,180,590,0.054,0.057,0.0001,0.0012,0.8877,0.8709,0.1241,0.0472,79.69,80.05
3,190,590,0.057,0.056,0.0001,0.0012,0.9159,0.8687,0.0737,0.0472,78.12,80.03
3,200,590,0.064,0.056,0.0001,0.0011,0.7876,0.8626,0.0,0.0465,79.69,80.23
3,210,590,0.066,0.056,0.0001,0.0011,0.9073,0.8602,0.0243,0.0453,75.0,80.15
3,220,590,0.055,0.056,0.0002,0.001,0.7446,0.8538,0.0884,0.0452,84.38,80.31
3,230,590,0.055,0.056,0.0002,0.001,0.6986,0.8499,0.0447,0.0445,81.25,80.37
3,240,590,0.055,0.056,0.0001,0.0009,0.8018,0.8479,0.0001,0.0439,87.5,80.47
3,250,590,0.054,0.056,0.0001,0.0009,0.7182,0.8429,0.0951,0.0439,82.81,80.59
3,260,590,0.055,0.056,0.0002,0.0009,0.8175,0.839,0.0312,0.0434,78.12,80.64
3,270,590,0.056,0.056,0.0001,0.0008,0.7693,0.834,0.0646,0.0431,84.38,80.8
3,280,590,0.055,0.056,0.0001,0.0008,0.8443,0.832,0.222,0.0444,84.38,80.81
3,290,590,0.055,0.056,0.0001,0.0008,0.7643,0.8293,0.0643,0.0443,81.25,80.84
3,300,590,0.056,0.056,0.0001,0.0008,0.7617,0.8251,0.0331,0.0438,85.94,80.98
3,310,590,0.055,0.056,0.0001,0.0007,0.9675,0.8219,0.0085,0.043,76.56,81.04
3,320,590,0.055,0.056,0.0001,0.0007,0.8446,0.818,0.0181,0.0428,84.38,81.15
3,330,590,0.055,0.056,0.0001,0.0007,0.7413,0.8146,0.1206,0.0425,84.38,81.24
3,340,590,0.055,0.056,0.0002,0.0007,0.8798,0.8134,0.0066,0.0415,78.12,81.26
3,350,590,0.054,0.056,0.0001,0.0007,0.6274,0.8116,0.0206,0.0418,84.38,81.26
3,360,590,0.055,0.056,0.0001,0.0007,0.5459,0.8068,0.0259,0.0412,92.19,81.37
3,370,590,0.054,0.056,0.0001,0.0006,0.6795,0.8051,0.0,0.041,84.38,81.37
3,380,590,0.056,0.056,0.0001,0.0006,0.5217,0.8018,0.0122,0.0413,90.62,81.43
3,390,590,0.055,0.056,0.0002,0.0006,0.5294,0.7969,0.0532,0.041,89.06,81.54
3,400,590,0.055,0.056,0.0001,0.0006,0.5707,0.7927,0.0443,0.0409,89.06,81.64
3,410,590,0.056,0.056,0.0001,0.0006,0.6598,0.7907,0.0,0.0405,87.5,81.64
3,420,590,0.057,0.056,0.0001,0.0006,0.6767,0.7867,0.0216,0.0405,79.69,81.75
3,430,590,0.055,0.056,0.0001,0.0006,0.5633,0.7823,0.0152,0.0401,87.5,81.88
3,440,590,0.054,0.056,0.0001,0.0006,0.5755,0.7782,0.0,0.0401,84.38,81.99
3,450,590,0.055,0.056,0.0001,0.0005,0.6109,0.7745,0.0,0.0404,89.06,82.07
3,460,590,0.055,0.056,0.0001,0.0005,0.5844,0.772,0.0173,0.0408,82.81,82.08
3,470,590,0.055,0.056,0.0001,0.0005,0.742,0.7692,0.0861,0.0406,81.25,82.14
3,480,590,0.055,0.056,0.0001,0.0005,0.5037,0.7667,0.0435,0.0408,89.06,82.2
3,490,590,0.055,0.056,0.0001,0.0005,0.6221,0.7635,0.1025,0.0409,84.38,82.27
3,500,590,0.055,0.056,0.0001,0.0005,0.494,0.7599,0.0,0.0406,93.75,82.4
3,510,590,0.055,0.056,0.0001,0.0005,0.5639,0.7567,0.021,0.0402,89.06,82.46
3,520,590,0.055,0.056,0.0001,0.0005,0.5297,0.7542,0.0216,0.0412,89.06,82.53
3,530,590,0.058,0.056,0.0001,0.0005,0.708,0.751,0.0,0.0409,79.69,82.59
3,540,590,0.054,0.056,0.0001,0.0005,0.5465,0.7482,0.0,0.0407,89.06,82.66
3,550,590,0.054,0.056,0.0001,0.0005,0.6214,0.7449,0.0369,0.0408,82.81,82.73
3,560,590,0.055,0.056,0.0001,0.0005,0.5336,0.7425,0.0,0.0406,89.06,82.77
3,570,590,0.055,0.056,0.0001,0.0004,0.5264,0.7406,0.0351,0.0403,87.5,82.76
3,580,590,0.055,0.056,0.0002,0.0004,0.6024,0.738,0.0,0.0402,84.38,82.81
3,590,590,0.055,0.056,0.0001,0.0004,0.6646,0.736,0.0941,0.0402,82.81,82.87
4,10,590,0.054,0.076,0.0001,0.0207,0.493,0.4957,0.0917,0.0434,87.5,88.75
4,20,590,0.055,0.066,0.0001,0.0104,0.5966,0.5144,0.105,0.0408,87.5,88.2
4,30,590,0.053,0.062,0.0,0.007,0.4725,0.5304,0.0631,0.0355,90.62,87.45
4,40,590,0.352,0.103,0.2968,0.0483,0.4435,0.5314,0.0,0.0334,92.19,87.85
4,50,590,0.057,0.101,0.0001,0.0462,0.3963,0.5217,0.0,0.0307,92.19,88.31
4,60,590,0.054,0.094,0.0001,0.0385,0.4631,0.5149,0.0069,0.0288,90.62,88.54
4,70,590,0.055,0.088,0.0001,0.033,0.4864,0.5103,0.0,0.0271,89.06,88.59
4,80,590,0.055,0.084,0.0001,0.0289,0.5756,0.5092,0.0015,0.0304,87.5,88.65
4,90,590,0.055,0.081,0.0001,0.0257,0.3991,0.5081,0.0394,0.0296,92.19,88.66
4,100,590,0.055,0.078,0.0001,0.0231,0.5022,0.5072,0.0291,0.0279,85.94,88.62
4,110,590,0.055,0.076,0.0001,0.021,0.4974,0.5072,0.0812,0.0282,89.06,88.58
4,120,590,0.055,0.074,0.0001,0.0193,0.3217,0.5016,0.0017,0.0271,96.88,88.79
4,130,590,0.055,0.073,0.0001,0.0178,0.5982,0.5022,0.0438,0.027,84.38,88.68
4,140,590,0.056,0.072,0.0001,0.0165,0.4083,0.5012,0.0,0.0277,89.06,88.75
4,150,590,0.054,0.07,0.0001,0.0155,0.3921,0.5002,0.0102,0.0279,93.75,88.74
4,160,590,0.055,0.069,0.0001,0.0145,0.456,0.5004,0.0019,0.0279,87.5,88.69
4,170,590,0.055,0.069,0.0001,0.0136,0.4388,0.4959,0.0631,0.0301,89.06,88.85
4,180,590,0.055,0.068,0.0001,0.0129,0.5713,0.4942,0.0,0.0302,87.5,88.89
4,190,590,0.055,0.067,0.0001,0.0122,0.4889,0.4934,0.021,0.0295,84.38,88.87
4,200,590,0.055,0.067,0.0002,0.0116,0.5759,0.4937,0.0064,0.0303,82.81,88.84
4,210,590,0.055,0.066,0.0001,0.0111,0.4507,0.491,0.0,0.0305,90.62,88.85
4,220,590,0.056,0.065,0.0001,0.0106,0.4284,0.4895,0.0195,0.0299,87.5,88.84
4,230,590,0.055,0.065,0.0001,0.0101,0.4798,0.4877,0.0,0.03,90.62,88.9
4,240,590,0.055,0.065,0.0001,0.0097,0.6044,0.487,0.0,0.0298,81.25,88.85
4,250,590,0.055,0.064,0.0001,0.0093,0.4046,0.4844,0.0,0.0295,92.19,88.91
4,260,590,0.055,0.064,0.0001,0.009,0.5412,0.482,0.1038,0.029,85.94,89.0
4,270,590,0.055,0.063,0.0001,0.0086,0.3954,0.4793,0.0,0.0288,89.06,89.09
4,280,590,0.053,0.063,0.0,0.0083,0.3499,0.4765,0.0083,0.028,96.88,89.2
4,290,590,0.236,0.064,0.18,0.0096,0.5955,0.4745,0.0446,0.0279,81.25,89.25
4,300,590,0.055,0.065,0.0001,0.0101,0.4096,0.473,0.0559,0.0286,93.75,89.3
4,310,590,0.055,0.065,0.0001,0.0101,0.4798,0.4727,0.0,0.0286,85.94,89.32
4,320,590,0.055,0.065,0.0001,0.0098,0.561,0.4702,0.0082,0.0282,90.62,89.39
4,330,590,0.055,0.064,0.0001,0.0095,0.5852,0.4695,0.0477,0.0286,82.81,89.39
4,340,590,0.057,0.064,0.0001,0.0092,0.3328,0.468,0.0268,0.0281,93.75,89.39
4,350,590,0.055,0.064,0.0001,0.009,0.6657,0.4665,0.0267,0.0275,84.38,89.46
4,360,590,0.055,0.064,0.0001,0.0087,0.3389,0.4644,0.0,0.0271,92.19,89.48
4,370,590,0.055,0.063,0.0001,0.0085,0.3754,0.4628,0.0019,0.0266,93.75,89.54
4,380,590,0.054,0.063,0.0001,0.0083,0.327,0.4616,0.0,0.0261,90.62,89.54
4,390,590,0.055,0.063,0.0001,0.0081,0.387,0.4592,0.0,0.0257,89.06,89.61
4,400,590,0.055,0.063,0.0001,0.0079,0.4175,0.4564,0.1405,0.0261,92.19,89.7
4,410,590,0.055,0.063,0.0001,0.0077,0.4512,0.4556,0.1249,0.0265,95.31,89.74
4,420,590,0.054,0.062,0.0001,0.0075,0.467,0.4548,0.0,0.0266,90.62,89.78
4,430,590,0.054,0.062,0.0002,0.0073,0.4051,0.454,0.0459,0.0272,92.19,89.8
4,440,590,0.055,0.062,0.0001,0.0072,0.4894,0.4528,0.1404,0.0272,90.62,89.83
4,450,590,0.058,0.062,0.0002,0.007,0.5214,0.4517,0.0,0.0272,84.38,89.84
4,460,590,0.057,0.062,0.0001,0.0069,0.4036,0.4509,0.0,0.0269,90.62,89.87
4,470,590,0.055,0.062,0.0002,0.0067,0.5523,0.4497,0.1134,0.0269,84.38,89.88
4,480,590,0.055,0.061,0.0001,0.0066,0.3809,0.4492,0.1608,0.0269,90.62,89.89
4,490,590,0.055,0.061,0.0002,0.0064,0.3538,0.4483,0.0084,0.0265,93.75,89.91
4,500,590,0.055,0.061,0.0001,0.0063,0.4161,0.4474,0.0,0.0263,90.62,89.95
4,510,590,0.056,0.061,0.0002,0.0062,0.4673,0.4464,0.0277,0.0262,89.06,89.97
4,520,590,0.055,0.061,0.0001,0.0061,0.2404,0.444,0.0,0.0258,95.31,90.05
